sev_numeric,cvss_score,cwe,cwe_tier,has_mitigation,verified,duplicate,false_positive,scanner_confidence,risk_accepted,risk_label,log_age,cvss_x_sev,is_old,no_fix,high_cwe
1,0.7,674,2,1,0,0,0,2,0,1,6.570882962339584,0.7,1,0,1
2,4.0,0,0,1,1,0,0,5,0,1,4.110873864173311,8.0,0,0,0
2,3.2,459,1,0,0,0,0,3,0,1,5.886104031450156,6.4,1,1,0
1,1.2,119,3,0,0,0,0,1,0,1,5.971261839790462,1.2,1,1,1
2,4.2,908,2,1,1,0,0,3,0,1,5.209486152841421,8.4,1,0,1
1,1.0,362,1,1,0,0,0,2,0,0,5.579729825986222,1.0,1,0,0
2,5.1,570,1,0,1,0,0,5,0,1,6.324358962381311,10.2,1,1,0
1,2.7,248,2,1,0,0,0,2,0,1,6.513230110912307,2.7,1,0,1
1,1.8,476,3,1,1,0,0,2,1,1,6.447305862541213,1.8,1,0,1
2,4.2,369,1,1,0,0,0,4,0,1,6.502790045915623,8.4,1,0,0
1,1.2,89,3,1,0,0,0,1,0,1,6.558197802812269,1.2,1,0,1
1,2.4,476,3,1,0,0,0,4,0,1,4.859812404361672,2.4,0,0,1
2,3.0,94,3,0,1,0,0,5,0,2,5.902633333401366,6.0,1,1,1
3,7.0,176,2,1,1,0,0,4,0,2,5.564520407322694,21.0,1,0,1
3,6.3,119,3,0,1,0,0,4,1,2,6.542471960506805,18.9,1,1,1
1,1.3,94,3,1,1,0,0,4,0,1,6.298949246855942,1.3,1,0,1
1,2.6,369,1,0,1,0,0,5,0,1,6.472346294500901,2.6,1,1,0
3,7.8,119,3,0,1,0,0,2,0,2,5.545177444479562,23.4,1,1,1
2,3.8,119,3,1,0,0,0,2,0,2,6.423246963533519,7.6,1,0,1
3,5.7,78,3,0,1,0,0,1,0,2,6.530877627725885,17.1,1,1,1
2,4.1,78,3,1,0,0,0,3,0,1,5.123963979403259,8.2,0,0,1
2,4.0,476,3,1,0,0,0,4,0,1,6.259581464064923,8.0,1,0,1
2,4.0,754,2,0,1,0,0,2,0,2,6.297109319933935,8.0,1,1,1
1,3.4,0,0,0,1,0,0,2,0,1,5.043425116919247,3.4,0,1,0
3,4.6,74,2,0,1,0,0,5,0,2,6.0063531596017325,13.799999999999999,1,1,1
3,7.0,570,1,0,1,0,0,3,0,2,6.340359303727752,21.0,1,1,0
3,5.9,415,1,0,0,0,0,5,0,2,6.324358962381311,17.700000000000003,1,1,0
1,1.3,284,1,0,1,0,0,5,0,1,6.317164686747284,1.3,1,1,0
2,2.5,570,1,0,1,0,0,4,0,1,6.459904454377535,5.0,1,1,0
2,3.5,22,3,1,1,0,0,2,0,2,5.746203190540153,7.0,1,0,1
3,5.2,563,1,1,1,0,0,3,0,1,5.755742213586912,15.600000000000001,1,0,0
2,4.1,248,2,0,0,0,0,3,0,2,6.366470447731438,8.2,1,1,1
3,5.4,200,1,0,0,0,0,4,0,2,6.3473892096560105,16.200000000000003,1,1,0
1,1.6,74,2,1,0,0,0,2,1,1,6.461468176353717,1.6,1,0,1
2,3.6,287,3,1,1,0,0,2,1,2,5.996452088619021,7.2,1,0,1
0,0.0,79,3,0,0,0,0,4,0,1,6.142037405587356,0.0,1,1,1
3,5.6,570,1,0,0,0,0,5,0,2,3.784189633918261,16.799999999999997,0,1,0
3,6.9,327,3,1,1,0,0,1,0,2,6.434546518787453,20.700000000000003,1,0,1
2,4.1,327,3,1,0,0,0,5,0,2,4.499809670330265,8.2,0,0,1
0,0.0,190,3,0,1,0,0,2,0,1,6.415096959171596,0.0,1,1,1
1,1.9,570,1,0,0,0,0,4,0,1,6.1903154058531475,1.9,1,1,0
1,1.7,561,1,1,1,0,0,5,0,1,6.049733455231958,1.7,1,0,0
2,3.3,248,2,0,1,0,0,3,0,1,6.222576268071369,6.6,1,1,1
2,3.7,200,1,0,0,0,0,2,0,1,5.220355825078324,7.4,1,1,0
2,4.8,200,1,0,0,0,0,4,0,2,6.220590170099739,9.6,1,1,0
1,2.9,369,1,0,0,0,0,2,0,1,6.490723534502507,2.9,1,1,0
1,1.3,674,2,1,0,0,0,4,0,0,5.429345628954441,1.3,1,0,1
1,1.6,22,3,1,1,0,0,5,0,1,5.4116460518550396,1.6,1,0,1
0,0.0,79,3,0,1,0,0,1,0,0,5.365976015021851,0.0,1,1,1
1,2.6,0,0,1,0,0,0,3,0,1,6.501289670540389,2.6,1,0,0
3,6.1,407,1,0,1,0,0,2,0,2,6.473890696352274,18.299999999999997,1,1,0
3,6.1,571,1,1,0,0,0,3,0,2,5.537334267018537,18.299999999999997,1,0,0
2,3.5,674,2,1,1,0,0,2,0,2,6.320768294250582,7.0,1,0,1
2,5.1,330,3,1,1,0,0,1,0,2,5.683579767338681,10.2,1,0,1
1,1.8,369,1,1,0,0,0,2,0,0,6.453624998892692,1.8,1,0,0
1,3.0,120,3,1,0,0,0,5,0,1,5.840641657373398,3.0,1,0,1
0,0.0,89,3,0,1,0,0,4,1,1,5.0689042022202315,0.0,0,1,1
1,2.8,119,3,0,0,0,0,5,0,1,4.812184355372417,2.8,0,1,1
3,5.5,674,2,1,0,0,0,4,0,2,6.403574197934815,16.5,1,0,1
1,2.5,0,0,0,0,0,0,3,0,1,6.249975242259483,2.5,1,1,0
2,3.3,284,1,0,1,0,0,4,0,1,3.5263605246161616,6.6,0,1,0
2,3.3,79,3,0,1,0,0,1,0,2,6.049733455231958,6.6,1,1,1
0,0.0,456,1,1,0,0,0,2,0,0,6.532334292222349,0.0,1,0,0
3,5.6,415,1,0,1,0,0,3,0,2,5.176149732573829,16.799999999999997,0,1,0
4,8.3,674,2,1,0,0,0,5,0,2,5.934894195619588,33.2,1,0,1
2,5.5,22,3,1,1,0,0,1,0,2,6.419994928147142,11.0,1,0,1
2,3.7,134,3,0,1,0,0,5,0,2,5.272999558563747,7.4,1,1,1
2,4.4,476,3,1,0,0,0,3,0,2,4.31748811353631,8.8,0,0,1
1,2.0,570,1,0,0,0,0,5,0,1,5.860786223465865,2.0,1,1,0
1,2.0,284,1,1,1,0,0,4,0,1,6.364750756851911,2.0,1,0,0
2,3.9,248,2,0,1,0,0,3,0,2,6.0473721790462776,7.8,1,1,1
0,0.0,248,2,0,0,0,0,1,0,0,5.780743515792329,0.0,1,1,1
3,6.3,415,1,1,0,0,0,4,0,2,6.1463292576688975,18.9,1,0,0
2,3.3,89,3,1,1,0,0,2,0,1,5.541263545158426,6.6,1,0,1
1,2.8,369,1,1,1,0,0,5,0,1,6.46302945692067,2.8,1,0,0
4,8.1,400,3,1,1,0,0,4,0,3,5.645446897643238,32.4,1,0,1
1,3.1,74,2,0,0,0,0,1,0,1,5.996452088619021,3.1,1,1,1
1,0.5,190,3,1,1,0,0,4,0,1,6.525029657843462,0.5,1,0,1
4,7.3,467,1,0,1,0,0,3,0,3,5.723585101952381,29.2,1,1,0
3,5.5,571,1,0,0,0,0,4,0,2,5.288267030694535,16.5,1,1,0
1,1.3,330,3,1,0,0,0,2,0,1,5.659482215759621,1.3,1,0,1
2,3.8,22,3,0,1,0,0,3,0,2,4.955827057601261,7.6,0,1,1
2,4.3,0,0,0,1,0,0,1,0,1,6.587550014824796,8.6,1,1,0
2,4.0,22,3,1,1,0,0,5,0,2,5.752572638825633,8.0,1,0,1
1,3.4,674,2,0,1,0,0,5,1,1,5.5134287461649825,3.4,1,1,1
2,2.1,200,1,0,0,0,0,1,0,1,6.091309882077698,4.2,1,1,0
3,5.7,330,3,1,0,0,0,2,0,2,4.23410650459726,17.1,0,0,1
1,3.5,908,2,1,0,0,0,2,0,1,6.492239835020471,3.5,1,0,1
3,5.5,407,1,0,1,0,0,2,0,2,5.986452005284438,16.5,1,1,0
3,7.0,415,1,0,0,0,0,5,0,2,6.421622267806518,21.0,1,1,0
1,2.0,79,3,1,1,0,0,1,0,1,4.969813299576001,2.0,0,0,1
1,2.1,400,3,0,1,0,0,5,0,1,6.198478716492308,2.1,1,1,1
2,2.6,571,1,0,1,0,0,2,0,1,6.202535517187923,5.2,1,1,0
2,3.4,330,3,1,1,0,0,1,0,2,6.3835066348840055,6.8,1,0,1
3,6.7,284,1,0,0,0,0,2,0,2,6.3835066348840055,20.1,1,1,0
4,8.0,674,2,0,0,0,0,1,0,3,6.579251212010101,32.0,1,1,1
1,2.3,570,1,1,1,0,0,1,0,0,4.1588830833596715,2.3,0,0,0
2,3.7,467,1,1,1,0,0,1,1,1,5.616771097666572,7.4,1,0,0
2,5.3,362,1,1,1,0,0,2,0,1,5.1647859739235145,10.6,0,0,0
3,6.1,754,2,0,0,0,0,4,0,2,5.14166355650266,18.299999999999997,0,1,1
3,7.4,787,3,0,1,0,0,1,0,2,6.558197802812269,22.200000000000003,1,1,1
0,0.0,20,2,0,1,0,0,5,0,0,6.48768401848461,0.0,1,1,1
2,4.1,570,1,1,0,0,0,5,0,1,6.212606095751519,8.2,1,0,0
2,3.7,362,1,1,1,0,0,2,0,1,6.0063531596017325,7.4,1,0,0
2,4.1,570,1,0,1,0,0,1,0,1,5.8522024797744745,8.2,1,1,0
1,3.0,571,1,0,0,0,0,2,0,1,6.210600077024653,3.0,1,1,0
2,4.3,754,2,1,0,0,0,1,0,2,6.4457198193855785,8.6,1,0,1
2,5.0,200,1,0,0,0,0,1,0,2,5.7430031878094825,10.0,1,1,0
1,1.5,362,1,0,0,0,0,5,0,1,5.973809611869261,1.5,1,1,0
1,2.0,362,1,0,1,0,0,4,0,1,6.501289670540389,2.0,1,1,0
2,4.0,94,3,0,1,0,0,4,0,2,5.123963979403259,8.0,0,1,1
2,3.9,570,1,1,0,0,0,3,0,1,5.1647859739235145,7.8,0,0,0
3,5.2,362,1,0,1,0,0,2,0,2,5.0106352940962555,15.600000000000001,0,1,0
1,3.0,561,1,0,0,0,0,2,0,1,2.995732273553991,3.0,0,1,0
1,1.7,20,2,1,0,0,0,2,1,1,6.2285110035911835,1.7,1,0,1
1,3.1,176,2,1,0,0,0,2,0,1,5.746203190540153,3.1,1,0,1
2,4.0,369,1,1,0,0,0,2,0,1,3.1780538303479458,8.0,0,0,0
1,2.5,415,1,0,0,0,0,5,0,1,5.0106352940962555,2.5,0,1,0
3,6.4,79,3,0,0,0,0,5,0,2,5.963579343618446,19.200000000000003,1,1,1
1,1.3,20,2,1,0,0,0,5,0,0,6.415096959171596,1.3,1,0,1
0,0.3,415,1,0,0,0,0,5,0,0,6.182084906716632,0.0,1,1,0
2,5.5,0,0,0,0,0,0,2,0,1,5.966146739123692,11.0,1,1,0
3,6.2,22,3,0,0,0,0,5,0,2,4.919980925828125,18.6,0,1,1
3,6.7,287,3,0,0,0,0,3,0,2,5.351858133476067,20.1,1,1,1
3,6.6,176,2,1,1,0,0,1,0,2,6.3473892096560105,19.799999999999997,1,0,1
2,4.2,190,3,0,1,0,0,4,0,2,6.336825731146441,8.4,1,1,1
3,6.1,22,3,0,0,0,0,5,0,2,6.452048954437226,18.299999999999997,1,1,1
2,4.4,674,2,1,1,0,0,5,0,1,5.953243334287785,8.8,1,0,1
1,2.6,362,1,1,1,0,0,1,0,1,5.298317366548036,2.6,1,0,0
2,2.9,20,2,1,1,0,0,1,0,1,5.908082938168931,5.8,1,0,1
1,1.9,0,0,0,1,0,0,5,0,1,4.882801922586371,1.9,0,1,0
2,5.0,456,1,0,1,0,0,5,0,1,6.588926477533519,10.0,1,1,0
2,3.4,327,3,0,0,0,0,1,0,2,6.395261598115449,6.8,1,1,1
0,0.0,459,1,0,1,0,0,3,0,0,6.1779441140506,0.0,1,1,0
2,4.6,459,1,0,1,0,0,2,0,1,5.700443573390687,9.2,1,1,0
3,4.9,287,3,1,0,0,0,3,0,2,6.437751649736401,14.700000000000001,1,0,1
1,0.5,362,1,1,1,0,0,4,0,0,4.770684624465665,0.5,0,0,0
2,4.7,369,1,1,0,0,0,3,0,1,6.318968113746434,9.4,1,0,0
0,0.4,415,1,1,1,0,0,5,1,0,5.908082938168931,0.0,1,0,0
4,7.6,330,3,1,0,0,0,5,0,2,5.82600010738045,30.4,1,0,1
2,3.1,0,0,1,1,0,0,1,0,1,6.580639137284949,6.2,1,0,0
1,1.8,120,3,0,1,0,0,5,0,1,6.18826412308259,1.8,1,1,1
4,7.0,119,3,1,0,0,0,3,0,2,6.0844994130751715,28.0,1,0,1
1,2.2,119,3,0,1,0,0,5,0,1,4.30406509320417,2.2,0,1,1
3,5.6,0,0,0,1,0,0,4,0,2,6.343880434126331,16.799999999999997,1,1,0
1,2.1,119,3,1,0,0,0,4,0,1,6.553933404025811,2.1,1,0,1
0,0.1,134,3,0,1,0,0,4,0,1,6.38856140554563,0.0,1,1,1
2,4.3,369,1,1,0,0,0,1,0,1,5.204006687076795,8.6,1,0,0
2,3.7,674,2,0,1,0,0,3,0,2,5.594711379601839,7.4,1,1,1
1,2.1,0,0,0,1,0,0,4,0,1,2.833213344056216,2.1,0,1,0
3,6.2,78,3,1,0,0,0,2,0,2,5.998936561946683,18.6,1,0,1
3,4.1,200,1,1,0,0,0,3,0,1,5.814130531825066,12.299999999999999,1,0,0
3,6.5,200,1,1,0,0,0,1,0,2,5.905361848054571,19.5,1,0,0
4,7.0,754,2,1,1,0,0,3,0,2,5.720311776607412,28.0,1,0,1
1,1.7,287,3,0,1,0,0,3,0,1,6.349138991379798,1.7,1,1,1
1,1.1,89,3,0,1,0,0,5,0,1,5.598421958998375,1.1,1,1,1
1,0.9,563,1,0,0,0,0,4,1,1,6.523562306149512,0.9,1,1,0
2,3.3,287,3,1,0,0,0,4,0,1,6.4967749901858625,6.6,1,0,1
3,6.4,563,1,0,0,0,0,3,0,1,5.937536205082426,19.200000000000003,1,1,0
0,0.0,94,3,0,0,0,0,1,0,1,5.840641657373398,0.0,1,1,1
2,4.7,459,1,0,1,0,0,5,0,2,5.966146739123692,9.4,1,1,0
1,2.8,94,3,1,1,0,0,2,0,1,6.52795791762255,2.8,1,0,1
1,2.7,456,1,1,1,0,0,1,0,1,6.093569770045136,2.7,1,0,0
2,3.8,79,3,1,1,0,0,1,0,2,5.332718793265369,7.6,1,0,1
3,5.8,287,3,1,0,0,0,5,0,2,5.616771097666572,17.4,1,0,1
1,1.5,456,1,0,0,0,0,5,0,1,5.19295685089021,1.5,0,1,0
3,6.1,563,1,1,0,0,0,1,0,1,4.919980925828125,18.299999999999997,0,0,0
0,0.0,415,1,0,0,0,0,1,0,0,1.9459101490553132,0.0,0,1,0
2,3.7,561,1,1,1,0,0,1,0,1,6.336825731146441,7.4,1,0,0
0,0.5,754,2,0,0,0,0,1,0,1,6.29156913955832,0.0,1,1,1
3,6.3,400,3,1,1,0,0,2,0,2,6.218600119691729,18.9,1,0,1
3,7.4,456,1,1,0,0,0,4,0,2,4.795790545596741,22.200000000000003,0,0,0
4,7.4,369,1,0,0,0,0,1,0,3,5.313205979041787,29.6,1,1,0
3,6.6,0,0,0,0,0,0,5,0,2,4.553876891600541,19.799999999999997,0,1,0
3,5.8,200,1,0,0,0,0,5,0,2,3.4657359027997265,17.4,0,1,0
2,2.6,248,2,0,0,0,0,1,0,1,5.69035945432406,5.2,1,1,1
1,0.8,400,3,1,0,0,0,3,0,1,6.045005314036012,0.8,1,0,1
2,3.7,0,0,1,1,0,0,2,0,1,4.955827057601261,7.4,0,0,0
1,2.1,369,1,1,0,0,0,2,0,1,6.363028103540465,2.1,1,0,0
1,3.0,754,2,1,0,0,0,1,0,1,5.6131281063880705,3.0,1,0,1
1,2.1,476,3,0,1,0,0,5,0,1,4.430816798843313,2.1,0,1,1
2,4.0,119,3,0,1,0,0,3,0,2,5.860786223465865,8.0,1,1,1
4,8.2,248,2,1,0,0,0,2,0,2,6.584791392385716,32.8,1,0,1
4,7.4,330,3,0,1,0,0,5,0,3,6.238324625039508,29.6,1,1,1
2,4.9,0,0,0,0,0,0,2,0,1,4.6913478822291435,9.8,0,1,0
3,5.2,407,1,0,0,0,0,2,0,2,6.289715570908998,15.600000000000001,1,1,0
1,2.0,134,3,1,1,0,0,4,0,1,6.3835066348840055,2.0,1,0,1
1,1.1,0,0,0,1,0,0,2,0,0,5.616771097666572,1.1,1,1,0
4,6.6,284,1,0,1,0,0,5,0,2,6.021023349349527,26.4,1,1,0
3,5.7,571,1,1,1,0,0,2,0,2,4.844187086458591,17.1,0,0,0
1,3.2,78,3,1,0,0,0,5,0,2,5.755742213586912,3.2,1,0,1
2,4.0,120,3,0,1,0,0,4,0,2,5.8522024797744745,8.0,1,1,1
1,0.3,563,1,1,1,0,0,4,0,0,6.507277712385012,0.3,1,0,0
1,2.4,120,3,0,1,0,0,5,0,2,6.152732694704104,2.4,1,1,1
1,2.1,330,3,0,1,0,0,4,0,1,4.897839799950911,2.1,0,1,1
2,3.5,908,2,0,1,0,0,5,0,1,6.486160788944089,7.0,1,1,1
2,4.1,0,0,0,1,0,0,5,0,2,6.22455842927536,8.2,1,1,0
2,4.1,456,1,0,0,0,0,5,0,1,6.2285110035911835,8.2,1,1,0
1,1.2,570,1,0,0,0,0,5,0,1,6.525029657843462,1.2,1,1,0
4,8.3,362,1,0,0,0,0,5,0,2,5.69035945432406,33.2,1,1,0
2,5.0,561,1,0,0,0,0,1,0,1,5.560681631015528,10.0,1,1,0
3,5.8,248,2,1,0,0,0,3,0,2,6.111467339502679,17.4,1,0,1
2,3.9,377,1,1,0,0,0,1,0,1,6.386879319362645,7.8,1,0,0
3,6.7,200,1,1,1,0,0,4,0,2,6.354370040797351,20.1,1,0,0
1,1.0,176,2,1,1,0,0,5,0,1,6.324358962381311,1.0,1,0,1
1,1.5,456,1,0,1,0,0,2,0,1,5.883322388488279,1.5,1,1,0
2,3.5,476,3,1,0,0,0,5,1,1,5.579729825986222,7.0,1,0,1
2,2.9,89,3,1,0,0,0,5,0,1,6.415096959171596,5.8,1,0,1
0,0.4,120,3,1,0,0,0,3,0,0,6.4967749901858625,0.0,1,0,1
1,3.4,248,2,1,0,0,0,1,0,1,5.808142489980444,3.4,1,0,1
2,4.5,79,3,1,0,0,0,5,0,1,4.820281565605037,9.0,0,0,1
1,0.9,377,1,1,0,0,0,2,0,0,6.234410725718371,0.9,1,0,0
1,1.0,456,1,1,1,0,0,2,0,0,6.4457198193855785,1.0,1,0,0
0,0.1,563,1,1,1,0,0,1,0,0,4.962844630259907,0.0,0,0,0
2,4.2,571,1,1,1,0,0,4,0,1,5.942799375126701,8.4,1,0,0
0,0.0,74,2,0,1,0,0,4,0,0,6.57507584059962,0.0,1,1,1
1,1.3,89,3,1,0,0,0,5,0,1,5.934894195619588,1.3,1,0,1
4,7.4,190,3,1,0,0,0,2,0,2,5.793013608384144,29.6,1,0,1
3,5.9,362,1,0,0,0,0,1,0,2,5.7745515455444085,17.700000000000003,1,1,0
1,3.6,20,2,0,0,0,0,5,0,1,6.284134161070802,3.6,1,1,1
1,1.3,369,1,1,1,0,0,1,0,1,5.517452896464707,1.3,1,0,0
2,3.2,362,1,1,1,0,0,5,0,1,6.278521424165844,6.4,1,0,0
3,5.1,200,1,1,0,0,0,4,0,1,6.580639137284949,15.299999999999999,1,0,0
3,6.5,119,3,1,0,0,0,2,0,2,6.335054251498059,19.5,1,0,1
1,2.0,327,3,1,1,0,0,2,0,1,6.519147287940395,2.0,1,0,1
1,1.3,476,3,1,1,0,0,4,0,1,6.3578422665081,1.3,1,0,1
3,5.4,369,1,0,1,0,0,1,0,2,3.367295829986474,16.200000000000003,0,1,0
2,4.4,248,2,1,0,0,0,3,0,1,6.447305862541213,8.8,1,0,1
1,1.9,78,3,1,1,0,0,3,0,1,5.123963979403259,1.9,0,0,1
2,3.5,134,3,1,1,0,0,1,0,1,6.561030665896573,7.0,1,0,1
3,4.9,119,3,1,1,0,0,2,0,2,6.234410725718371,14.700000000000001,1,0,1
2,4.6,79,3,0,1,0,0,4,0,2,4.51085950651685,9.2,0,1,1
2,3.6,456,1,0,0,0,0,1,0,2,5.5254529391317835,7.2,1,1,0
3,6.0,94,3,1,0,0,0,4,0,2,6.587550014824796,18.0,1,0,1
3,6.2,287,3,0,0,0,0,3,1,3,6.324358962381311,18.6,1,1,1
1,1.9,134,3,1,0,0,0,3,0,1,5.429345628954441,1.9,1,0,1
1,1.9,327,3,1,0,0,0,5,0,1,5.5254529391317835,1.9,1,0,1
0,0.7,0,0,0,0,0,0,4,0,0,6.089044875446846,0.0,1,1,0
1,1.6,400,3,1,1,0,0,4,0,1,5.676753802268282,1.6,1,0,1
2,4.4,134,3,1,0,0,0,4,0,2,6.09807428216624,8.8,1,0,1
1,1.1,248,2,1,1,0,0,4,0,1,6.298949246855942,1.1,1,0,1
1,2.6,190,3,0,0,0,0,3,0,1,5.442417710521793,2.6,1,1,1
0,0.0,787,3,0,0,0,0,5,0,0,4.2626798770413155,0.0,0,1,1
3,5.8,563,1,0,1,0,0,4,0,2,6.495265555937008,17.4,1,1,0
4,8.7,570,1,1,0,0,0,2,0,3,6.55250788703459,34.8,1,0,0
0,0.0,377,1,0,1,0,0,3,0,0,6.226536669287466,0.0,1,1,0
3,5.1,134,3,1,0,0,0,1,0,2,4.3694478524670215,15.299999999999999,0,0,1
3,5.9,176,2,1,1,0,0,4,0,2,6.061456918928017,17.700000000000003,1,0,1
4,9.7,330,3,1,0,0,0,3,0,3,5.755742213586912,38.8,1,0,1
1,1.5,456,1,1,0,0,0,5,0,0,5.159055299214529,1.5,0,0,0
1,2.4,78,3,1,1,0,0,2,1,1,5.6240175061873385,2.4,1,0,1
2,4.2,362,1,1,0,0,0,4,0,1,6.352629396319567,8.4,1,0,0
3,5.5,330,3,1,1,0,0,2,0,2,6.590301048196686,16.5,1,0,1
2,3.6,330,3,1,0,0,0,2,0,2,5.003946305945459,7.2,0,0,1
3,4.7,362,1,1,0,0,0,2,0,2,5.955837369464831,14.100000000000001,1,0,0
3,6.0,200,1,1,0,0,0,4,0,2,5.365976015021851,18.0,1,0,0
2,4.7,287,3,1,1,0,0,1,0,2,5.762051382780177,9.4,1,0,1
2,4.0,78,3,0,0,0,0,4,0,2,5.627621113690637,8.0,1,1,1
2,4.5,248,2,1,1,0,0,5,0,1,5.717027701406222,9.0,1,0,1
2,4.0,200,1,0,1,0,0,3,0,2,5.583496308781699,8.0,1,1,0
3,5.5,248,2,1,1,0,0,1,0,2,5.4116460518550396,16.5,1,0,1
4,7.6,200,1,0,0,0,0,4,0,2,6.1070228877422545,30.4,1,1,0
2,2.8,284,1,1,1,0,0,3,0,1,6.253828811575473,5.6,1,0,0
1,1.8,22,3,1,0,0,0,1,0,1,3.5553480614894135,1.8,0,0,1
1,3.4,248,2,0,0,0,0,3,0,1,3.1354942159291497,3.4,0,1,1
1,2.4,89,3,0,1,0,0,4,0,1,6.396929655216146,2.4,1,1,1
0,0.0,407,1,0,1,0,0,5,1,0,6.517671272912275,0.0,1,1,0
3,5.8,561,1,0,0,0,0,3,0,2,6.453624998892692,17.4,1,1,0
1,2.4,190,3,1,1,0,0,1,0,1,6.541029999189903,2.4,1,0,1
2,3.9,369,1,1,0,0,0,5,0,1,6.061456918928017,7.8,1,0,0
3,6.6,22,3,0,0,0,0,4,0,2,5.786897381366708,19.799999999999997,1,1,1
2,2.7,377,1,1,1,0,0,4,0,1,6.295266001439646,5.4,1,0,0
1,1.1,456,1,0,1,0,0,5,0,1,5.37989735354046,1.1,1,1,0
2,4.6,787,3,1,0,0,0,2,0,2,5.996452088619021,9.2,1,0,1
2,3.8,400,3,0,0,0,0,3,0,2,4.990432586778736,7.6,0,1,1
1,1.9,467,1,0,1,0,0,3,0,1,5.8944028342648505,1.9,1,1,0
2,4.2,120,3,0,0,0,0,4,0,2,6.349138991379798,8.4,1,1,1
1,2.4,20,2,1,1,0,0,2,0,1,6.478509642208569,2.4,1,0,1
2,4.8,200,1,0,0,0,0,3,0,1,6.4425401664681985,9.6,1,1,0
0,1.1,22,3,1,0,0,0,3,0,1,5.493061443340548,0.0,1,0,1
1,2.3,908,2,0,1,0,0,4,0,1,6.255750041753367,2.3,1,1,1
3,7.4,787,3,1,1,0,0,5,0,2,5.605802066295998,22.200000000000003,1,0,1
2,4.3,74,2,1,1,0,0,4,0,1,5.2832037287379885,8.6,1,0,1
1,1.6,754,2,1,0,0,0,5,0,1,6.5337888379333435,1.6,1,0,1
1,2.4,94,3,1,1,0,0,3,0,1,6.115892125483034,2.4,1,0,1
1,2.0,456,1,1,0,0,0,1,0,0,5.3612921657094255,2.0,1,0,0
3,6.7,459,1,0,0,0,0,5,0,2,6.194405391104672,20.1,1,1,0
2,4.0,571,1,0,0,0,0,4,0,1,6.364750756851911,8.0,1,1,0
0,0.0,176,2,0,1,0,0,5,0,1,5.135798437050262,0.0,0,1,1
2,3.8,120,3,1,1,0,0,2,0,1,4.174387269895637,7.6,0,0,1
1,1.3,0,0,1,0,0,0,2,0,0,4.30406509320417,1.3,0,0,0
3,5.7,287,3,0,1,0,0,3,0,2,3.713572066704308,17.1,0,1,1
1,1.5,456,1,1,0,0,0,4,0,1,5.438079308923196,1.5,1,0,0
0,0.0,908,2,0,1,0,0,5,0,0,4.48863636973214,0.0,0,1,1
0,0.0,571,1,0,0,0,0,5,0,0,5.093750200806762,0.0,0,1,0
2,5.6,561,1,1,1,0,0,3,0,1,5.568344503761097,11.2,1,0,0
3,6.7,754,2,0,1,0,0,3,0,2,5.375278407684165,20.1,1,1,1
1,2.9,674,2,1,0,0,0,4,0,1,4.7535901911063645,2.9,0,0,1
2,4.1,89,3,0,0,0,0,1,0,2,3.295836866004329,8.2,0,1,1
2,4.7,571,1,0,1,0,0,1,0,1,5.5093883366279774,9.4,1,1,0
4,8.1,287,3,1,1,0,0,4,0,3,6.385194398997726,32.4,1,0,1
0,0.0,563,1,0,0,0,0,3,0,0,4.663439094112067,0.0,0,1,0
4,7.8,89,3,1,0,0,0,3,0,2,5.765191102784844,31.2,1,0,1
2,2.8,74,2,1,0,0,0,4,0,1,6.018593214496234,5.6,1,0,1
2,4.1,400,3,0,0,0,0,4,0,2,6.2878585601617845,8.2,1,1,1
4,8.2,561,1,1,0,0,0,5,0,2,5.971261839790462,32.8,1,0,0
2,3.8,674,2,0,0,0,0,1,0,2,6.2878585601617845,7.6,1,1,1
2,4.2,327,3,1,0,0,0,5,0,2,6.364750756851911,8.4,1,0,1
1,2.3,674,2,0,1,0,0,1,0,1,6.3561076606958915,2.3,1,1,1
2,4.2,94,3,0,0,0,0,1,0,2,6.1092475827643655,8.4,1,1,1
2,3.0,407,1,1,0,0,0,3,0,1,6.508769136971682,6.0,1,0,0
3,6.3,200,1,1,1,0,0,3,0,2,5.8998973535824915,18.9,1,0,0
2,5.3,74,2,1,1,0,0,5,0,2,6.373319789577012,10.6,1,0,1
0,0.4,79,3,1,0,0,0,5,0,1,6.393590753950631,0.0,1,0,1
2,4.7,571,1,1,1,0,0,4,0,1,3.367295829986474,9.4,0,0,0
0,0.0,20,2,0,0,0,0,1,0,0,6.354370040797351,0.0,1,1,1
0,0.9,248,2,1,0,0,0,3,1,0,4.919980925828125,0.0,0,0,1
2,5.0,476,3,1,0,0,0,1,1,2,6.1903154058531475,10.0,1,0,1
0,1.1,0,0,0,1,0,0,5,0,0,6.406879986069314,0.0,1,1,0
1,2.4,456,1,1,1,0,0,2,0,1,6.38856140554563,2.4,1,0,0
2,5.9,89,3,1,1,0,0,4,0,2,6.040254711277414,11.8,1,0,1
2,5.1,0,0,0,0,0,0,5,0,1,4.574710978503383,10.2,0,1,0
4,7.7,407,1,0,0,0,0,1,1,2,6.26530121273771,30.8,1,1,0
1,3.1,248,2,0,1,0,0,5,0,1,6.522092798170152,3.1,1,1,1
3,5.1,476,3,1,1,0,0,3,0,2,5.940171252720432,15.299999999999999,1,0,1
2,2.3,407,1,0,1,0,0,4,0,1,4.836281906951478,4.6,0,1,0
